,0
CP052249:ALLOHCHI_00013,6763
CP052249:ALLOHCHI_00014,6764
CP052249:ALLOHCHI_00015,6765
CP052249:ALLOHCHI_00016,6766
CP052249:ALLOHCHI_00017,6767
CP052249:ALLOHCHI_00018,6768
CP052249:ALLOHCHI_00019,6769
CP052249:ALLOHCHI_00020,6770
CP052249:ALLOHCHI_00021,6771
CP052249:ALLOHCHI_00022,6772
CP052249:ALLOHCHI_00023,6773
CP052249:ALLOHCHI_00024,6774
CP052249:ALLOHCHI_00025,6775
CP052249:ALLOHCHI_00026,6776
CP052249:ALLOHCHI_00027,6777
CP052249:ALLOHCHI_00028,6778
CP052249:ALLOHCHI_00029,6779
CP052249:ALLOHCHI_00030,6780
CP052249:ALLOHCHI_00031,6781
CP052249:ALLOHCHI_00032,6782
CP052249:ALLOHCHI_00033,6783
CP052249:ALLOHCHI_00034,6784
CP052249:ALLOHCHI_00035,6785
CP052249:ALLOHCHI_00036,6786
CP052249:ALLOHCHI_00037,6787
CP052249:ALLOHCHI_00038,6788
CP052249:ALLOHCHI_00039,6789
CP052249:ALLOHCHI_00040,6790
CP052249:ALLOHCHI_00041,6791
CP052249:ALLOHCHI_00042,6792
CP052249:ALLOHCHI_00043,6793
CP052249:ALLOHCHI_00044,6794
CP052249:ALLOHCHI_00045,6795
CP052249:ALLOHCHI_00046,6796
CP052249:ALLOHCHI_00047,6797
CP052249:ALLOHCHI_00048,6798
CP052249:ALLOHCHI_00049,6799
CP052249:ALLOHCHI_00050,6800
CP052249:ALLOHCHI_00051,6801
CP052249:ALLOHCHI_00052,6802
CP052249:ALLOHCHI_00053,6803
CP052249:ALLOHCHI_00054,6804
CP052249:ALLOHCHI_00055,6805
CP052249:ALLOHCHI_00056,6806
CP052249:ALLOHCHI_00057,6807
CP052249:ALLOHCHI_00058,6808
CP052249:ALLOHCHI_00059,6809
CP052249:ALLOHCHI_00060,6810
CP052249:ALLOHCHI_00061,6811
CP052249:ALLOHCHI_00062,6812
CP052249:ALLOHCHI_00063,6813
CP052249:ALLOHCHI_00064,6814
CP052249:ALLOHCHI_00065,6815
CP052249:ALLOHCHI_00066,6816
CP052249:ALLOHCHI_00067,6817
CP052249:ALLOHCHI_00068,6818
CP052249:ALLOHCHI_00069,6819
CP052249:ALLOHCHI_00070,6820
CP052249:ALLOHCHI_00071,6821
CP052249:ALLOHCHI_00072,6822
CP052249:ALLOHCHI_00073,6823
CP052249:ALLOHCHI_00074,6824
CP052249:ALLOHCHI_00075,6825
CP052249:ALLOHCHI_00076,6826
CP052249:ALLOHCHI_00077,6827
CP052249:ALLOHCHI_00078,6828
CP052249:ALLOHCHI_00079,6829
CP052249:ALLOHCHI_00080,6830
CP052249:ALLOHCHI_00081,6831
CP052249:ALLOHCHI_00082,6832
CP052249:ALLOHCHI_00083,6833
CP052249:ALLOHCHI_00084,6834
CP052249:ALLOHCHI_00085,6835
CP052249:ALLOHCHI_00086,6836
CP052249:ALLOHCHI_00087,6837
CP052249:ALLOHCHI_00088,6838
CP052249:ALLOHCHI_00089,6839
CP052249:ALLOHCHI_00090,6840
CP052249:ALLOHCHI_00091,6841
CP052249:ALLOHCHI_00092,6842
CP052249:CP052249.1,6843
CP061516.1.gff,6844
CP061516:BACBODEA_00001,6845
CP061516:BACBODEA_00002,6846
CP061516:BACBODEA_00003,6847
CP061516:BACBODEA_00004,6848
CP061516:BACBODEA_00005,6849
CP061516:BACBODEA_00006,6850
CP061516:BACBODEA_00007,6851
CP061516:BACBODEA_00008,6852
CP061516:BACBODEA_00009,6853
CP061516:BACBODEA_00010,6854
CP061516:BACBODEA_00011,6855
CP061516:BACBODEA_00012,6856
CP061516:BACBODEA_00013,6857
CP061516:BACBODEA_00014,6858
CP061516:BACBODEA_00015,6859
CP061516:BACBODEA_00016,6860
CP061516:BACBODEA_00017,6861
CP061516:BACBODEA_00018,6862
CP061516:BACBODEA_00019,6863
CP061516:BACBODEA_00020,6864
CP061516:BACBODEA_00021,6865
CP061516:BACBODEA_00022,6866
CP061516:BACBODEA_00023,6867
CP061516:BACBODEA_00024,6868
CP061516:BACBODEA_00025,6869
CP061516:BACBODEA_00026,6870
CP061516:BACBODEA_00027,6871
CP061516:BACBODEA_00028,6872
CP061516:BACBODEA_00029,6873
CP061516:BACBODEA_00030,6874
CP061516:BACBODEA_00031,6875
CP061516:BACBODEA_00032,6876
CP061516:BACBODEA_00033,6877
CP061516:BACBODEA_00034,6878
CP061516:BACBODEA_00035,6879
CP061516:BACBODEA_00036,6880
CP061516:BACBODEA_00037,6881
CP061516:BACBODEA_00038,6882
CP061516:BACBODEA_00039,6883
CP061516:BACBODEA_00040,6884
CP061516:BACBODEA_00041,6885
CP061516:BACBODEA_00042,6886
CP061516:BACBODEA_00043,6887
CP061516:BACBODEA_00044,6888
CP061516:BACBODEA_00045,6889
CP061516:BACBODEA_00046,6890
CP061516:BACBODEA_00047,6891
CP061516:BACBODEA_00048,6892
CP061516:BACBODEA_00049,6893
CP061516:BACBODEA_00050,6894
CP061516:BACBODEA_00051,6895
CP061516:BACBODEA_00052,6896
CP061516:BACBODEA_00053,6897
CP061516:BACBODEA_00054,6898
CP061516:BACBODEA_00055,6899
CP061516:BACBODEA_00056,6900
CP061516:BACBODEA_00057,6901
CP061516:BACBODEA_00058,6902
CP061516:BACBODEA_00059,6903
CP061516:BACBODEA_00060,6904
CP061516:BACBODEA_00061,6905
CP061516:BACBODEA_00062,6906
CP061516:BACBODEA_00063,6907
CP061516:BACBODEA_00064,6908
CP061516:BACBODEA_00065,6909
CP061516:BACBODEA_00066,6910
CP061516:BACBODEA_00067,6911
CP061516:BACBODEA_00068,6912
CP061516:BACBODEA_00069,6913
CP061516:BACBODEA_00070,6914
CP061516:BACBODEA_00071,6915
CP061516:BACBODEA_00072,6916
CP061516:BACBODEA_00073,6917
CP061516:BACBODEA_00074,6918
CP061516:BACBODEA_00075,6919
CP061516:BACBODEA_00076,6920
CP061516:BACBODEA_00077,6921
CP061516:BACBODEA_00078,6922
CP061516:BACBODEA_00079,6923
CP061516:BACBODEA_00080,6924
CP061516:BACBODEA_00081,6925
CP061516:BACBODEA_00082,6926
CP061516:BACBODEA_00083,6927
CP061516:BACBODEA_00084,6928
CP061516:BACBODEA_00085,6929
CP061516:BACBODEA_00086,6930
CP061516:BACBODEA_00087,6931
CP061516:BACBODEA_00088,6932
CP061516:BACBODEA_00089,6933
CP061516:BACBODEA_00090,6934
CP061516:BACBODEA_00091,6935
CP061516:BACBODEA_00092,6936
CP061516:BACBODEA_00093,6937
CP061516:BACBODEA_00094,6938
CP061516:BACBODEA_00095,6939
CP061516:BACBODEA_00096,6940
CP061516:BACBODEA_00097,6941
CP061516:BACBODEA_00098,6942
CP061516:BACBODEA_00099,6943
CP061516:BACBODEA_00100,6944
CP061516:BACBODEA_00101,6945
CP061516:BACBODEA_00102,6946
CP061516:BACBODEA_00103,6947
CP061516:BACBODEA_00104,6948
CP061516:BACBODEA_00105,6949
CP061516:BACBODEA_00106,6950
CP061516:BACBODEA_00107,6951
CP061516:BACBODEA_00108,6952
CP061516:BACBODEA_00109,6953
CP061516:BACBODEA_00110,6954
CP061516:BACBODEA_00111,6955
CP061516:BACBODEA_00112,6956
CP061516:BACBODEA_00113,6957
CP061516:BACBODEA_00114,6958
CP061516:BACBODEA_00115,6959
CP061516:BACBODEA_00116,6960
CP061516:BACBODEA_00117,6961
CP061516:CP061516.1,6962
CP061542.1.gff,6963
CP061542:BHOCFOED_00001,6964
CP061542:BHOCFOED_00002,6965
CP061542:BHOCFOED_00003,6966
CP061542:BHOCFOED_00004,6967
CP061542:BHOCFOED_00005,6968
CP061542:BHOCFOED_00006,6969
CP061542:BHOCFOED_00007,6970
CP061542:BHOCFOED_00008,6971
CP061542:BHOCFOED_00009,6972
CP061542:BHOCFOED_00010,6973
CP061542:BHOCFOED_00011,6974
CP061542:BHOCFOED_00012,6975
CP061542:BHOCFOED_00013,6976
CP061542:BHOCFOED_00014,6977
CP061542:BHOCFOED_00015,6978
CP061542:BHOCFOED_00016,6979
CP061542:BHOCFOED_00017,6980
CP061542:BHOCFOED_00018,6981
CP061542:BHOCFOED_00019,6982
CP061542:BHOCFOED_00020,6983
CP061542:BHOCFOED_00021,6984
CP061542:BHOCFOED_00022,6985
CP061542:BHOCFOED_00023,6986
CP061542:BHOCFOED_00024,6987
CP061542:BHOCFOED_00025,6988
CP061542:BHOCFOED_00026,6989
CP061542:BHOCFOED_00027,6990
CP061542:BHOCFOED_00028,6991
CP061542:BHOCFOED_00029,6992
CP061542:BHOCFOED_00030,6993
CP061542:BHOCFOED_00031,6994
CP061542:BHOCFOED_00032,6995
CP061542:BHOCFOED_00033,6996
CP061542:BHOCFOED_00034,6997
CP061542:BHOCFOED_00035,6998
CP061542:BHOCFOED_00036,6999
CP061542:BHOCFOED_00037,7000
CP061542:BHOCFOED_00038,7001
CP061542:BHOCFOED_00039,7002
CP061542:BHOCFOED_00040,7003
CP061542:BHOCFOED_00041,7004
CP061542:BHOCFOED_00042,7005
CP061542:BHOCFOED_00043,7006
CP061542:BHOCFOED_00044,7007
CP061542:BHOCFOED_00045,7008
CP061542:BHOCFOED_00046,7009
CP061542:BHOCFOED_00047,7010
CP061542:BHOCFOED_00048,7011
CP061542:BHOCFOED_00049,7012
CP061542:BHOCFOED_00050,7013
CP061542:BHOCFOED_00051,7014
CP061542:BHOCFOED_00052,7015
CP061542:BHOCFOED_00053,7016
CP061542:BHOCFOED_00054,7017
CP061542:BHOCFOED_00055,7018
CP061542:BHOCFOED_00056,7019
CP061542:BHOCFOED_00057,7020
CP061542:BHOCFOED_00058,7021
CP061542:BHOCFOED_00059,7022
CP061542:BHOCFOED_00060,7023
CP061542:BHOCFOED_00061,7024
CP061542:BHOCFOED_00062,7025
CP061542:BHOCFOED_00063,7026
CP061542:BHOCFOED_00064,7027
CP061542:BHOCFOED_00065,7028
CP061542:BHOCFOED_00066,7029
CP061542:BHOCFOED_00067,7030
CP061542:BHOCFOED_00068,7031
CP061542:BHOCFOED_00069,7032
CP061542:BHOCFOED_00070,7033
CP061542:BHOCFOED_00071,7034
CP061542:BHOCFOED_00072,7035
CP061542:BHOCFOED_00073,7036
CP061542:BHOCFOED_00074,7037
CP061542:BHOCFOED_00075,7038
CP061542:BHOCFOED_00076,7039
CP061542:BHOCFOED_00077,7040
CP061542:BHOCFOED_00078,7041
CP061542:BHOCFOED_00079,7042
CP061542:BHOCFOED_00080,7043
CP061542:BHOCFOED_00081,7044
CP061542:BHOCFOED_00082,7045
CP061542:BHOCFOED_00083,7046
CP061542:BHOCFOED_00084,7047
CP061542:BHOCFOED_00085,7048
CP061542:BHOCFOED_00086,7049
CP061542:BHOCFOED_00087,7050
CP061542:BHOCFOED_00088,7051
CP061542:BHOCFOED_00089,7052
CP061542:BHOCFOED_00090,7053
CP061542:BHOCFOED_00091,7054
CP061542:BHOCFOED_00092,7055
CP061542:BHOCFOED_00093,7056
CP061542:BHOCFOED_00094,7057
CP061542:BHOCFOED_00095,7058
CP061542:BHOCFOED_00096,7059
CP061542:BHOCFOED_00097,7060
CP061542:BHOCFOED_00098,7061
CP061542:BHOCFOED_00099,7062
CP061542:BHOCFOED_00100,7063
CP061542:BHOCFOED_00101,7064
CP061542:BHOCFOED_00102,7065
CP061542:BHOCFOED_00103,7066
CP061542:BHOCFOED_00104,7067
CP061542:BHOCFOED_00105,7068
CP061542:BHOCFOED_00106,7069
CP061542:BHOCFOED_00107,7070
CP061542:BHOCFOED_00108,7071
CP061542:BHOCFOED_00109,7072
CP061542:BHOCFOED_00110,7073
CP061542:BHOCFOED_00111,7074
CP061542:BHOCFOED_00112,7075
CP061542:BHOCFOED_00113,7076
CP061542:BHOCFOED_00114,7077
CP061542:BHOCFOED_00115,7078
CP061542:BHOCFOED_00116,7079
CP061542:BHOCFOED_00117,7080
CP061542:BHOCFOED_00118,7081
CP061542:BHOCFOED_00119,7082
CP061542:BHOCFOED_00120,7083
CP061542:BHOCFOED_00121,7084
CP061542:BHOCFOED_00122,7085
CP061542:BHOCFOED_00123,7086
CP061542:BHOCFOED_00124,7087
CP061542:BHOCFOED_00125,7088
CP061542:BHOCFOED_00126,7089
CP061542:BHOCFOED_00127,7090
CP061542:BHOCFOED_00128,7091
CP061542:BHOCFOED_00129,7092
CP061542:BHOCFOED_00130,7093
CP061542:BHOCFOED_00131,7094
CP061542:BHOCFOED_00132,7095
CP061542:BHOCFOED_00133,7096
CP061542:BHOCFOED_00134,7097
CP061542:BHOCFOED_00135,7098
CP061542:BHOCFOED_00136,7099
CP061542:BHOCFOED_00137,7100
CP061542:BHOCFOED_00138,7101
CP061542:BHOCFOED_00139,7102
CP061542:BHOCFOED_00140,7103
CP061542:BHOCFOED_00141,7104
CP061542:BHOCFOED_00142,7105
CP061542:BHOCFOED_00143,7106
CP061542:BHOCFOED_00144,7107
CP061542:BHOCFOED_00145,7108
CP061542:BHOCFOED_00146,7109
CP061542:BHOCFOED_00147,7110
CP061542:BHOCFOED_00148,7111
CP061542:BHOCFOED_00149,7112
CP061542:BHOCFOED_00150,7113
CP061542:BHOCFOED_00151,7114
CP061542:BHOCFOED_00152,7115
CP061542:BHOCFOED_00153,7116
CP061542:BHOCFOED_00154,7117
CP061542:BHOCFOED_00155,7118
CP061542:BHOCFOED_00156,7119
CP061542:BHOCFOED_00157,7120
CP061542:BHOCFOED_00158,7121
CP061542:BHOCFOED_00159,7122
CP061542:BHOCFOED_00160,7123
CP061542:BHOCFOED_00161,7124
CP061542:BHOCFOED_00162,7125
CP061542:BHOCFOED_00163,7126
CP061542:BHOCFOED_00164,7127
CP061542:CP061542.1,7128
CP061585.1.gff,7129
CP061585:CP061585.1,7130
CP061585:MEDEBJDB_00001,7131
CP061585:MEDEBJDB_00002,7132
CP061585:MEDEBJDB_00003,7133
CP061585:MEDEBJDB_00004,7134
CP061585:MEDEBJDB_00005,7135
CP061585:MEDEBJDB_00006,7136
CP061585:MEDEBJDB_00007,7137
CP061585:MEDEBJDB_00008,7138
CP061585:MEDEBJDB_00009,7139
CP061585:MEDEBJDB_00010,7140
CP061585:MEDEBJDB_00011,7141
CP061585:MEDEBJDB_00012,7142
CP061585:MEDEBJDB_00013,7143
CP061585:MEDEBJDB_00014,7144
CP061585:MEDEBJDB_00015,7145
CP061585:MEDEBJDB_00016,7146
CP061585:MEDEBJDB_00017,7147
CP061585:MEDEBJDB_00018,7148
CP061585:MEDEBJDB_00019,7149
CP061585:MEDEBJDB_00020,7150
CP061585:MEDEBJDB_00021,7151
CP061585:MEDEBJDB_00022,7152
CP061585:MEDEBJDB_00023,7153
CP061585:MEDEBJDB_00024,7154
CP061585:MEDEBJDB_00025,7155
CP061585:MEDEBJDB_00026,7156
CP061585:MEDEBJDB_00027,7157
CP061585:MEDEBJDB_00028,7158
CP061585:MEDEBJDB_00029,7159
CP061585:MEDEBJDB_00030,7160
CP061585:MEDEBJDB_00031,7161
CP061585:MEDEBJDB_00032,7162
CP061585:MEDEBJDB_00033,7163
CP061585:MEDEBJDB_00034,7164
CP061585:MEDEBJDB_00035,7165
CP061585:MEDEBJDB_00036,7166
CP061585:MEDEBJDB_00037,7167
CP061585:MEDEBJDB_00038,7168
CP061585:MEDEBJDB_00039,7169
CP061585:MEDEBJDB_00040,7170
CP061585:MEDEBJDB_00041,7171
CP061585:MEDEBJDB_00042,7172
CP061585:MEDEBJDB_00043,7173
CP061585:MEDEBJDB_00044,7174
CP061585:MEDEBJDB_00045,7175
CP061585:MEDEBJDB_00046,7176
CP061585:MEDEBJDB_00047,7177
CP061585:MEDEBJDB_00048,7178
CP061585:MEDEBJDB_00049,7179
CP061585:MEDEBJDB_00050,7180
CP061585:MEDEBJDB_00051,7181
CP061585:MEDEBJDB_00052,7182
CP061585:MEDEBJDB_00053,7183
CP061585:MEDEBJDB_00054,7184
CP061585:MEDEBJDB_00055,7185
CP061585:MEDEBJDB_00056,7186
CP061585:MEDEBJDB_00057,7187
CP061585:MEDEBJDB_00058,7188
CP061585:MEDEBJDB_00059,7189
CP061585:MEDEBJDB_00060,7190
CP061585:MEDEBJDB_00061,7191
CP061585:MEDEBJDB_00062,7192
CP061585:MEDEBJDB_00063,7193
CP061585:MEDEBJDB_00064,7194
CP061585:MEDEBJDB_00065,7195
CP061585:MEDEBJDB_00066,7196
CP061585:MEDEBJDB_00067,7197
CP061585:MEDEBJDB_00068,7198
CP061585:MEDEBJDB_00069,7199
CP061585:MEDEBJDB_00070,7200
CP061585:MEDEBJDB_00071,7201
CP061585:MEDEBJDB_00072,7202
CP061585:MEDEBJDB_00073,7203
CP061585:MEDEBJDB_00074,7204
CP061585:MEDEBJDB_00075,7205
CP061585:MEDEBJDB_00076,7206
CP061585:MEDEBJDB_00077,7207
CP061585:MEDEBJDB_00078,7208
CP061585:MEDEBJDB_00079,7209
CP061585:MEDEBJDB_00080,7210
CP061585:MEDEBJDB_00081,7211
CP061585:MEDEBJDB_00082,7212
CP061585:MEDEBJDB_00083,7213
CP061585:MEDEBJDB_00084,7214
CP061585:MEDEBJDB_00085,7215
CP061585:MEDEBJDB_00086,7216
CP061585:MEDEBJDB_00087,7217
CP061585:MEDEBJDB_00088,7218
CP061585:MEDEBJDB_00089,7219
CP061585:MEDEBJDB_00090,7220
CP061585:MEDEBJDB_00091,7221
CP061585:MEDEBJDB_00092,7222
CP061585:MEDEBJDB_00093,7223
CP061585:MEDEBJDB_00094,7224
CP061585:MEDEBJDB_00095,7225
CP061585:MEDEBJDB_00096,7226
CP061585:MEDEBJDB_00097,7227
CP061585:MEDEBJDB_00098,7228
CP061585:MEDEBJDB_00099,7229
CP061585:MEDEBJDB_00100,7230
CP061585:MEDEBJDB_00101,7231
CP061585:MEDEBJDB_00102,7232
CP061585:MEDEBJDB_00103,7233
CP061601.1.gff,7234
CP061601:CP061601.1,7235
CP061601:DCIJMCFO_00001,7236
CP061601:DCIJMCFO_00002,7237
CP061601:DCIJMCFO_00003,7238
CP061601:DCIJMCFO_00004,7239
CP061601:DCIJMCFO_00005,7240
CP061601:DCIJMCFO_00006,7241
CP061601:DCIJMCFO_00007,7242
CP061601:DCIJMCFO_00008,7243
CP061601:DCIJMCFO_00009,7244
CP061601:DCIJMCFO_00010,7245
CP061601:DCIJMCFO_00011,7246
CP061601:DCIJMCFO_00012,7247
CP061601:DCIJMCFO_00013,7248
CP061601:DCIJMCFO_00014,7249
CP061601:DCIJMCFO_00015,7250
CP061601:DCIJMCFO_00016,7251
CP061601:DCIJMCFO_00017,7252
CP061601:DCIJMCFO_00018,7253
CP061601:DCIJMCFO_00019,7254
CP061601:DCIJMCFO_00020,7255
CP061601:DCIJMCFO_00021,7256
CP061601:DCIJMCFO_00022,7257
CP061601:DCIJMCFO_00023,7258
CP061601:DCIJMCFO_00024,7259
CP061601:DCIJMCFO_00025,7260
CP061601:DCIJMCFO_00026,7261
CP061601:DCIJMCFO_00027,7262
CP061601:DCIJMCFO_00028,7263
CP061601:DCIJMCFO_00029,7264
CP061601:DCIJMCFO_00030,7265
CP061601:DCIJMCFO_00031,7266
CP061601:DCIJMCFO_00032,7267
CP061601:DCIJMCFO_00033,7268
CP061601:DCIJMCFO_00034,7269
CP061601:DCIJMCFO_00035,7270
CP061601:DCIJMCFO_00036,7271
CP061601:DCIJMCFO_00037,7272
CP061601:DCIJMCFO_00038,7273
CP061601:DCIJMCFO_00039,7274
CP061601:DCIJMCFO_00040,7275
CP061601:DCIJMCFO_00041,7276
CP061601:DCIJMCFO_00042,7277
CP061601:DCIJMCFO_00043,7278
CP061601:DCIJMCFO_00044,7279
CP061601:DCIJMCFO_00045,7280
CP061601:DCIJMCFO_00046,7281
CP061601:DCIJMCFO_00047,7282
CP061601:DCIJMCFO_00048,7283
CP061601:DCIJMCFO_00049,7284
CP061601:DCIJMCFO_00050,7285
CP061601:DCIJMCFO_00051,7286
CP061601:DCIJMCFO_00052,7287
CP061601:DCIJMCFO_00053,7288
CP061601:DCIJMCFO_00054,7289
CP061601:DCIJMCFO_00055,7290
CP061601:DCIJMCFO_00056,7291
CP061601:DCIJMCFO_00057,7292
CP061601:DCIJMCFO_00058,7293
CP061601:DCIJMCFO_00059,7294
CP061601:DCIJMCFO_00060,7295
CP061601:DCIJMCFO_00061,7296
CP061601:DCIJMCFO_00062,7297
CP061601:DCIJMCFO_00063,7298
CP061601:DCIJMCFO_00064,7299
CP061601:DCIJMCFO_00065,7300
CP061601:DCIJMCFO_00066,7301
CP061601:DCIJMCFO_00067,7302
CP061601:DCIJMCFO_00068,7303
CP061601:DCIJMCFO_00069,7304
CP061601:DCIJMCFO_00070,7305
CP061601:DCIJMCFO_00071,7306
CP061601:DCIJMCFO_00072,7307
CP061601:DCIJMCFO_00073,7308
CP061601:DCIJMCFO_00074,7309
CP061601:DCIJMCFO_00075,7310
CP061601:DCIJMCFO_00076,7311
CP061601:DCIJMCFO_00077,7312
CP061601:DCIJMCFO_00078,7313
CP061601:DCIJMCFO_00079,7314
CP061601:DCIJMCFO_00080,7315
CP061601:DCIJMCFO_00081,7316
CP061601:DCIJMCFO_00082,7317
CP061601:DCIJMCFO_00083,7318
CP061601:DCIJMCFO_00084,7319
CP061601:DCIJMCFO_00085,7320
CP061601:DCIJMCFO_00086,7321
CP061601:DCIJMCFO_00087,7322
CP061601:DCIJMCFO_00088,7323
CP061601:DCIJMCFO_00089,7324
CP061601:DCIJMCFO_00090,7325
CP061601:DCIJMCFO_00091,7326
CP061601:DCIJMCFO_00092,7327
CP061601:DCIJMCFO_00093,7328
CP061601:DCIJMCFO_00094,7329
CP061601:DCIJMCFO_00095,7330
CP061601:DCIJMCFO_00096,7331
CP061601:DCIJMCFO_00097,7332
CP061601:DCIJMCFO_00098,7333
CP061601:DCIJMCFO_00099,7334
CP061601:DCIJMCFO_00100,7335
CP061601:DCIJMCFO_00101,7336
CP061601:DCIJMCFO_00102,7337
CP061601:DCIJMCFO_00103,7338
CP061601:DCIJMCFO_00104,7339
CP061601:DCIJMCFO_00105,7340
CP061601:DCIJMCFO_00106,7341
CP061601:DCIJMCFO_00107,7342
CP061601:DCIJMCFO_00108,7343
CP061601:DCIJMCFO_00109,7344
CP061601:DCIJMCFO_00110,7345
CP061601:DCIJMCFO_00111,7346
CP061601:DCIJMCFO_00112,7347
CP061601:DCIJMCFO_00113,7348
CP061601:DCIJMCFO_00114,7349
CP061601:DCIJMCFO_00115,7350
CP061601:DCIJMCFO_00116,7351
CP061601:DCIJMCFO_00117,7352
CP061623.1.gff,7353
CP061623:CP061623.1,7354
CP061623:PPCIMDOM_00001,7355
CP061623:PPCIMDOM_00002,7356
CP061623:PPCIMDOM_00003,7357
CP061623:PPCIMDOM_00004,7358
CP061623:PPCIMDOM_00005,7359
CP061623:PPCIMDOM_00006,7360
CP061623:PPCIMDOM_00007,7361
CP061623:PPCIMDOM_00008,7362
CP061623:PPCIMDOM_00009,7363
CP061623:PPCIMDOM_00010,7364
CP061623:PPCIMDOM_00011,7365
CP061623:PPCIMDOM_00012,7366
CP061623:PPCIMDOM_00013,7367
CP061623:PPCIMDOM_00014,7368
CP061623:PPCIMDOM_00015,7369
CP061623:PPCIMDOM_00016,7370
CP061623:PPCIMDOM_00017,7371
CP061623:PPCIMDOM_00018,7372
CP061623:PPCIMDOM_00019,7373
CP061623:PPCIMDOM_00020,7374
CP061623:PPCIMDOM_00021,7375
CP061623:PPCIMDOM_00022,7376
CP061623:PPCIMDOM_00023,7377
CP061623:PPCIMDOM_00024,7378
CP061623:PPCIMDOM_00025,7379
CP061623:PPCIMDOM_00026,7380
CP061623:PPCIMDOM_00027,7381
CP061623:PPCIMDOM_00028,7382
CP061623:PPCIMDOM_00029,7383
CP061623:PPCIMDOM_00030,7384
CP061623:PPCIMDOM_00031,7385
CP061623:PPCIMDOM_00032,7386
CP061623:PPCIMDOM_00033,7387
CP061623:PPCIMDOM_00034,7388
CP061623:PPCIMDOM_00035,7389
CP061623:PPCIMDOM_00036,7390
CP061623:PPCIMDOM_00037,7391
CP061623:PPCIMDOM_00038,7392
CP061623:PPCIMDOM_00039,7393
CP061623:PPCIMDOM_00040,7394
CP061623:PPCIMDOM_00041,7395
CP061623:PPCIMDOM_00042,7396
CP061623:PPCIMDOM_00043,7397
CP061623:PPCIMDOM_00044,7398
CP061623:PPCIMDOM_00045,7399
CP061623:PPCIMDOM_00046,7400
CP061623:PPCIMDOM_00047,7401
CP061623:PPCIMDOM_00048,7402
CP061623:PPCIMDOM_00049,7403
CP061623:PPCIMDOM_00050,7404
CP061623:PPCIMDOM_00051,7405
CP061623:PPCIMDOM_00052,7406
CP061623:PPCIMDOM_00053,7407
CP061623:PPCIMDOM_00054,7408
CP061623:PPCIMDOM_00055,7409
CP061623:PPCIMDOM_00056,7410
CP061623:PPCIMDOM_00057,7411
CP061623:PPCIMDOM_00058,7412
CP061623:PPCIMDOM_00059,7413
CP061623:PPCIMDOM_00060,7414
CP061623:PPCIMDOM_00061,7415
CP061623:PPCIMDOM_00062,7416
CP061623:PPCIMDOM_00063,7417
CP061623:PPCIMDOM_00064,7418
CP061623:PPCIMDOM_00065,7419
CP061623:PPCIMDOM_00066,7420
CP061623:PPCIMDOM_00067,7421
CP061623:PPCIMDOM_00068,7422
CP061623:PPCIMDOM_00069,7423
CP061623:PPCIMDOM_00070,7424
CP061623:PPCIMDOM_00071,7425
CP061623:PPCIMDOM_00072,7426
CP061623:PPCIMDOM_00073,7427
CP061623:PPCIMDOM_00074,7428
CP061623:PPCIMDOM_00075,7429
CP061623:PPCIMDOM_00076,7430
CP061623:PPCIMDOM_00077,7431
CP061623:PPCIMDOM_00078,7432
CP061623:PPCIMDOM_00079,7433
CP061623:PPCIMDOM_00080,7434
CP061623:PPCIMDOM_00081,7435
CP061623:PPCIMDOM_00082,7436
CP061623:PPCIMDOM_00083,7437
CP061623:PPCIMDOM_00084,7438
CP061623:PPCIMDOM_00085,7439
CP061623:PPCIMDOM_00086,7440
CP061623:PPCIMDOM_00087,7441
CP061623:PPCIMDOM_00088,7442
CP061623:PPCIMDOM_00089,7443
CP061623:PPCIMDOM_00090,7444
CP061623:PPCIMDOM_00091,7445
CP061623:PPCIMDOM_00092,7446
CP061623:PPCIMDOM_00093,7447
CP061623:PPCIMDOM_00094,7448
CP061623:PPCIMDOM_00095,7449
CP061623:PPCIMDOM_00096,7450
CP061623:PPCIMDOM_00097,7451
CP061623:PPCIMDOM_00098,7452
CP061623:PPCIMDOM_00099,7453
CP061623:PPCIMDOM_00100,7454
CP061623:PPCIMDOM_00101,7455
CP061623:PPCIMDOM_00102,7456
CP061623:PPCIMDOM_00103,7457
CP061623:PPCIMDOM_00104,7458
CP061632.1.gff,7459
CP061632:CP061632.1,7460
CP061632:JMMAGBEP_00001,7461
CP061632:JMMAGBEP_00002,7462
CP061632:JMMAGBEP_00003,7463
CP061632:JMMAGBEP_00004,7464
CP061632:JMMAGBEP_00005,7465
CP061632:JMMAGBEP_00006,7466
CP061632:JMMAGBEP_00007,7467
CP061632:JMMAGBEP_00008,7468
CP061632:JMMAGBEP_00009,7469
CP061632:JMMAGBEP_00010,7470
CP061632:JMMAGBEP_00011,7471
CP061632:JMMAGBEP_00012,7472
CP061632:JMMAGBEP_00013,7473
CP061632:JMMAGBEP_00014,7474
CP061632:JMMAGBEP_00015,7475
CP061632:JMMAGBEP_00016,7476
CP061632:JMMAGBEP_00017,7477
CP061632:JMMAGBEP_00018,7478
CP061632:JMMAGBEP_00019,7479
CP061632:JMMAGBEP_00020,7480
CP061632:JMMAGBEP_00021,7481
CP061632:JMMAGBEP_00022,7482
CP061632:JMMAGBEP_00023,7483
CP061632:JMMAGBEP_00024,7484
CP061632:JMMAGBEP_00025,7485
